archivo_origen,anio,tipo_violencia_archivo,usuario,fecha,anio_publicacion,anio_mencionado,texto_original,texto_limpio,tipo_contenido,nivel_confianza,lugar_detectado,municipio_alcaldia,estado,nivel_ubicacion,violencia_mujer,es_basura,motivo_basura
violenciapsicologica2024.txt,2024,violencia psicológica,@nexosmexico,"Mar 7, 2024",2024,2024,"Revista Nexos
@nexosmexico
·
Mar 7, 2024
En México, el 70 % de las mujeres han experimentado por lo menos una situación de violencia psicológica, física, sexual, económica, patrimonial o discriminación a lo largo de su vida.",revista nexos mar 7 2024 en mexico el 70 de las mujeres han experimentado por lo menos una situacion de violencia psicologica fisica sexual economica patrimonial o discriminacion a lo largo de su vida,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@OnmpriNacional,"Dec 4, 2024",2024,2024,"ONMPRI NACIONAL
@OnmpriNacional
·
Dec 4, 2024
La violencia contra las mujeres sigue siendo una realidad alarmante en México. Más de la mitad de las mujeres mayores de 15 años han enfrentado violencia psicológica, mientras que casi la mitad ha vivido algún tipo de violencia sexual. Estos números no son solo estadísticas, son
Show more
Image
Xitlalic Ceja García and 5 others",onmpri nacional dec 4 2024 la violencia contra las mujeres sigue siendo una realidad alarmante en mexico mas de la mitad de las mujeres mayores de 15 anos han enfrentado violencia psicologica mientras que casi la mitad ha vivido algun tipo de violencia sexual estos numeros no son solo estadisticas son xitlalic ceja garcia and 5 others,estadistica,0.95,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@MundoTamaulipas,"Nov 21, 2024",2024,2024,"Mundo Tamaulipas
@MundoTamaulipas
·
Nov 21, 2024
📌👉 #México #Mujeres | Más de la mitad de las mexicanas padecen violencia psicológica o sus secuelas
https://mundotamaulipas.com/noticia.php?idnoticia=48349
Image",mundo tamaulipas nov 21 2024 mexico mujeres mas de la mitad de las mexicanas padecen violencia psicologica o sus secuelas,otro,0.2,tamaulipas,,Tamaulipas,estado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@contraviamx,"Nov 23, 2024",2024,2024,"@contraviamx
@contraviamx
·
Nov 23, 2024
Violencia psicológica en #México: agresión invisible que afecta a más de la mitad de las mujeres  https://contravia.com.mx/uncategorized/violencia-psicologica-en-mexico-agresion-invisible/",nov 23 2024 violencia psicologica en mexico agresion invisible que afecta a mas de la mitad de las mujeres,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@MUCDoficial,🚨 Tipos de violencia hacia la mujer reportada en 2022:,2024,2024,"México Unido Contra la Delincuencia
@MUCDoficial
·
Feb 14, 2024
Replying to 
@MUCDoficial
🚨 Tipos de violencia hacia la mujer reportada en 2022:",mexico unido contra la delincuencia feb 14 2024 tipos de violencia hacia la mujer reportada en 2022,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,"🔴 33% violencia física.
🔴 29.3% no especificada.
🔴 24.5% violencia psicológica.
🔴 4.6% violencia sexual.",33 violencia fisica 29 3 no especificada 24 5 violencia psicologica 4 6 violencia sexual,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,"Además, se registraron 148,067 incidentes de violencia de pareja entre 2021 y 2022. 🙇🏾‍♀️",2024,2021,"Además, se registraron 148,067 incidentes de violencia de pareja entre 2021 y 2022. 🙇🏾‍♀️",ademas se registraron 148 067 incidentes de violencia de pareja entre 2021 y 2022,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@diaplazajuarez,"Nov 22, 2024",2024,2024,"Diario Plaza Juárez
@diaplazajuarez
·
Nov 22, 2024
🇲🇽 #Nación | Expertas señalaron que la violencia psicológica afecta a más de la mitad de las mujeres en México, dejando secuelas económicas y emocionales.",diario plaza juarez nov 22 2024 nacion expertas senalaron que la violencia psicologica afecta a mas de la mitad de las mujeres en mexico dejando secuelas economicas y emocionales,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,https://plazajuarez.mx/mas-de-la-mitad-de-las-mexicanas-padecen-de-violencia/,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciapsicologica2024.txt,2024,violencia psicológica,@laprensaoem,"Nov 21, 2024",2024,2024,"LA PRENSA
@laprensaoem
·
Nov 21, 2024
🔴En México 4 de cada 10 mujeres ha padecido este tipo de violencia psicológica por parte de su expareja, revelan especialistas ⬇️",la prensa nov 21 2024 en mexico 4 de cada 10 mujeres ha padecido este tipo de violencia psicologica por parte de su expareja revelan especialistas,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,https://la-prensa.com.mx/metropoli/violencia-contra-la-mujer-gaslighting-que-es-y-como-evitarlo-12902325.html,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciapsicologica2024.txt,2024,violencia psicológica,@aragonestudios,"Jan 15, 2024",2024,2024,"Áragon estudios de opinión
@aragonestudios
·
Jan 15, 2024
Desde la adolescencia, las mujeres en México han experimentado a lo largo de su vida al menos un tipo de violencia: psicológica, económica, patrimonial, física, sexual o discriminación.",aragon estudios de opinion jan 15 2024 desde la adolescencia las mujeres en mexico han experimentado a lo largo de su vida al menos un tipo de violencia psicologica economica patrimonial fisica sexual o discriminacion,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@sandra306798,Fuentes: Encuesta Nacional sobre la Dinámica de las Relaciones en los Hogares que el Instituto Nacional de Estadística y Geografía (INEGI) presentó en agosto de 2022.,2024,2024,"MOB || TE AMO DAY6 GRACIAS POR TANTO
@mobjustmob
·
Mar 8, 2024
Replying to 
@mobjustmob
 and 
@sandra306798
[4.2] Violencia psicológica: en México, el 51,6% de las mujeres se reconocen como víctimas. 
Fuentes: Encuesta Nacional sobre la Dinámica de las Relaciones en los Hogares que el Instituto Nacional de Estadística y Geografía (INEGI) presentó en agosto de 2022.",mob te amo day6 gracias por tanto mar 8 2024 and 4 2 violencia psicologica en mexico el 51 6 de las mujeres se reconocen como victimas fuentes encuesta nacional sobre la dinamica de las relaciones en los hogares que el instituto nacional de estadistica y geografia inegi presento en agosto de 2022,estadistica,0.99,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@carlosagsmx,"Dec 19, 2024",2024,2024,"Iván López Gallardo
@IvanGallardo34
·
Dec 19, 2024
Replying to 
@carlosagsmx
Eso lo entiendo, mi Charlie Brown. 
Poco se habla en México de que también existe violencia psicológica de mujeres hacia los hombres y hay mujeres muy ojetes también, esa es una realidad. 
Pero... ese bebé no se hizo solo.",ivan lopez gallardo dec 19 2024 eso lo entiendo mi charlie brown poco se habla en mexico de que tambien existe violencia psicologica de mujeres hacia los hombres y hay mujeres muy ojetes tambien esa es una realidad pero ese bebe no se hizo solo,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@karivscoag,"Dec 28, 2024",2024,2024,"Karina Velasco
@karivscoag
·
Dec 28, 2024
No la van a buscar porque el Gobierno de México es igual de mierda que ese futbolista con nosotras las mujeres sobre todo con las periodistas incitando violencia psicológica y ciberacoso en nuestra contra todos los días con propagandistas de la 4T y granjas de troles.
Quote",karina velasco dec 28 2024 no la van a buscar porque el gobierno de mexico es igual de mierda que ese futbolista con nosotras las mujeres sobre todo con las periodistas incitando violencia psicologica y ciberacoso en nuestra contra todos los dias con propagandistas de la 4t y granjas de troles,institucional,0.85,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@proceso,"Dec 28, 2024",2024,2024,"Proceso
@proceso
·
Dec 28, 2024
Reportan como desaparecida a la activista Sheridan Mata Balderas",proceso dec 28 2024 reportan como desaparecida a la activista sheridan mata balderas,noticia,0.85,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,"Sheridan Mata fue reportada como desaparecida desde el 26 de diciembre, a 10 días de haber denunciado violencia psicológica, amenazas y ciberacoso del futbolista Iker Galeano.
https://ow.ly/HjwP50UxzHj",sheridan mata fue reportada como desaparecida desde el 26 de diciembre a 10 dias de haber denunciado violencia psicologica amenazas y ciberacoso del futbolista iker galeano,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@LaListaDeportes,"Nov 27, 2024",2024,2024,"La-Lista Deportes
@LaListaDeportes
·
Nov 27, 2024
El Inegi reporta que el 13% de las mujeres en México ha sufrido violencia psicológica por parte de su pareja. Sin embargo, el impacto a la salud mental no solo se manifiesta en el momento de la violencia, sino que persiste por años.",la lista deportes nov 27 2024 el inegi reporta que el 13 de las mujeres en mexico ha sufrido violencia psicologica por parte de su pareja sin embargo el impacto a la salud mental no solo se manifiesta en el momento de la violencia sino que persiste por anos,estadistica,0.95,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@nexosmexico,"Mar 8, 2024",2024,2024,"Revista Nexos
@nexosmexico
·
Mar 8, 2024
En México, el 70 % de las mujeres han experimentado por lo menos una situación de violencia psicológica, física, sexual, económica, patrimonial o discriminación a lo largo de su vida. https://buff.ly/3V3myDh",revista nexos mar 8 2024 en mexico el 70 de las mujeres han experimentado por lo menos una situacion de violencia psicologica fisica sexual economica patrimonial o discriminacion a lo largo de su vida,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@VoxPopuliNoti,"Dec 29, 2024",2024,2024,"Vox Populi Noticias
@VoxPopuliNoti
·
Dec 29, 2024
Buscan a Sheridan Mata, activista embarazada desaparecida en Puebla",vox populi noticias dec 29 2024 buscan a sheridan mata activista embarazada desaparecida en puebla,otro,0.2,puebla,Puebla,Puebla,capital,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,La diputada Julieta Vences Valencia señala a la pareja de Sheridan por violencia psicológica y abandono durante su embarazo,la diputada julieta vences valencia senala a la pareja de sheridan por violencia psicologica y abandono durante su embarazo,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,https://voxpopulinoticias.com.mx/2024/12/sheridan-mata-balderas-activista-desaparecida-en-puebla/,2024,,https://voxpopulinoticias.com.mx/2024/12/sheridan-mata-balderas-activista-desaparecida-en-puebla/,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciapsicologica2024.txt,2024,violencia psicológica,@FiscaliaPuebla,,2024,,"#Puebla #SheridanMata #México #LaRoja 
@FiscaliaPuebla
Image",puebla sheridanmata mexico laroja,otro,0.2,puebla,Puebla,Puebla,capital,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@PNCdeGuatemala,"May 25, 2024",2024,2024,"PNC de Guatemala
@PNCdeGuatemala
·
May 25, 2024
En el kilómetro 605 ruta que de La Libertad conduce hacia El Naranjo, frontera con México, Policía Nacional Civil en un operativo en el sector capturó a Juan “N” de 44 años, acusado en un juzgado de la región de del delito de violencia psicológica contra la mujer.",pnc de guatemala may 25 2024 en el kilometro 605 ruta que de la libertad conduce hacia el naranjo frontera con mexico policia nacional civil en un operativo en el sector capturo a juan n de 44 anos acusado en un juzgado de la region de del delito de violencia psicologica contra la mujer,noticia,0.85,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@parastoo_mesri,"#18DeFebrero|| En México, de octubre 2020 a octubre 2021, 42.8 % de las de mujeres de 15 años y más experimentaron algún tipo de violencia; la violencia psicológica es la mayor (29.4 %), seguida de la sexual (23.3 %). Es hora de construir entornos de respeto, con cero tolerancia",2024,2024,"Dra. Parastoo Mesri
@parastoo_mesri
·
Feb 19, 2024
#18DeFebrero|| En México, de octubre 2020 a octubre 2021, 42.8 % de las de mujeres de 15 años y más experimentaron algún tipo de violencia; la violencia psicológica es la mayor (29.4 %), seguida de la sexual (23.3 %). Es hora de construir entornos de respeto, con cero tolerancia
Show more
Image",dra parastoo mesri feb 19 2024 18defebrero en mexico de octubre 2020 a octubre 2021 42 8 de las de mujeres de 15 anos y mas experimentaron algun tipo de violencia la violencia psicologica es la mayor 29 4 seguida de la sexual 23 3 es hora de construir entornos de respeto con cero tolerancia,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@AMMAC_OficialMx,"Nov 28, 2024",2024,2024,"Ammac Mexico AC®
@AMMAC_OficialMx
·
Nov 28, 2024
Replying to 
@AMMAC_OficialMx
personas en todo el mundo.",ammac mexico ac nov 28 2024 personas en todo el mundo,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,Se estima que una de cada tres mujeres ha experimentado algún tipo de violencia física o sexual en su vida.,se estima que una de cada tres mujeres ha experimentado algun tipo de violencia fisica o sexual en su vida,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,"Esta violencia puede tomar muchas formas, incluyendo el maltrato físico, el abuso sexual, el acoso y la violencia psicológica. ⬇️",esta violencia puede tomar muchas formas incluyendo el maltrato fisico el abuso sexual el acoso y la violencia psicologica,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@rgolmedo,"¿Sabías que la violencia contra las mujeres tiene un impacto profundo en su salud mental? En México, el 44% de las mujeres que enfrentaron violencia psicológica desarrollaron síntomas como ansiedad y depresión (ENDIREH 2021).",2024,2024,"Rocío García Olmedo
@rgolmedo
·
Dec 13, 2024
¿Sabías que la violencia contra las mujeres tiene un impacto profundo en su salud mental? En México, el 44% de las mujeres que enfrentaron violencia psicológica desarrollaron síntomas como ansiedad y depresión (ENDIREH 2021).
Image",rocio garcia olmedo dec 13 2024 sabias que la violencia contra las mujeres tiene un impacto profundo en su salud mental en mexico el 44 de las mujeres que enfrentaron violencia psicologica desarrollaron sintomas como ansiedad y depresion endireh 2021,estadistica,0.95,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@ImpunidadCeroMx,"Mar 4, 2024",2024,2024,"Impunidad Cero
@ImpunidadCeroMx
·
Mar 4, 2024
Replying to 
@ImpunidadCeroMx
🔴 7 de cada 10 mujeres en México han vivido al menos una situación de violencia psicológica, física, sexual, económica, patrimonial y/o discriminación a lo largo de su vida.",impunidad cero mar 4 2024 7 de cada 10 mujeres en mexico han vivido al menos una situacion de violencia psicologica fisica sexual economica patrimonial y o discriminacion a lo largo de su vida,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@soyymaar,"Sep 4, 2024",2024,2024,"Mar🌊
@soyymaar
·
Sep 4, 2024
En México diario matan mujeres, y se tienen cifras,realmente cuantas mujeres vivimos o sufrimos en algún momento de la vida violencia psicológica y verbal y nunca nos pronunciams ante ello? Les aseguro q las cifras que existen, no son ni la mitad d las reales
Quote",mar sep 4 2024 en mexico diario matan mujeres y se tienen cifras realmente cuantas mujeres vivimos o sufrimos en algun momento de la vida violencia psicologica y verbal y nunca nos pronunciams ante ello les aseguro q las cifras que existen no son ni la mitad d las reales,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@hankermiyyymx,"Sep 4, 2024",2024,2024,"𝑲𝒂𝒓𝒊⁷ | hobi is back 🌊🐧🌻
@hankermiyyymx
·
Sep 4, 2024
Paso por muchas cosas y una de ellas tenia que ver con violencia y aun asi NO ESTA DE ACUERDO en que se toque el tema y en que Gala alzara la voz cuando estaba siendo violentada verbalmente? 
JAMAS SE QUEDEN CALLADAS 
#LaCasaDeLosFamososMx #LCDLFMX2",hobi is back sep 4 2024 paso por muchas cosas y una de ellas tenia que ver con violencia y aun asi no esta de acuerdo en que se toque el tema y en que gala alzara la voz cuando estaba siendo violentada verbalmente jamas se queden calladas lacasadelosfamososmx lcdlfmx2,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@EmmeSmog,"Jul 8, 2024",2024,2024,"Esmeralda Martínez
@EmmeSmog
·
Jul 8, 2024
En México durante el proceso electoral la violencia psicológica contra las mujeres fue la más común .👇 Esto incluye violencias en espacios digitales y mediáticos
Quote",esmeralda martinez jul 8 2024 en mexico durante el proceso electoral la violencia psicologica contra las mujeres fue la mas comun esto incluye violencias en espacios digitales y mediaticos,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@prensacimac,"Jul 8, 2024",2024,2024,"CIMAC.org
@prensacimac
·
Jul 8, 2024
Durante el proceso electoral, la violencia psicológica fue la que más vivieron las mujeres periodistas",cimac org jul 8 2024 durante el proceso electoral la violencia psicologica fue la que mas vivieron las mujeres periodistas,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,,2024,,"Revisa el  📈📊 reporte estadístico trimestral: https://acortar.link/mirbeB 
Versión inglés: https://acortar.link/i5sTK7",revisa el reporte estadistico trimestral version ingles,estadistica,0.95,,,Nacional,no_detectado,incierto,no,
violenciapsicologica2024.txt,2024,violencia psicológica,,#MujeresPeriodistas #Elecciones2024MX #ReporteEstadístico,2024,,"#MujeresPeriodistas #Elecciones2024MX #ReporteEstadístico
Image
Image",mujeresperiodistas elecciones2024mx reporteestadistico,estadistica,0.95,,,Nacional,no_detectado,si,no,
violenciapsicologica2024.txt,2024,violencia psicológica,@EncInformativo,"Nov 9, 2024",2024,2024,"EncuentroInformativo
@EncInformativo
·
Nov 9, 2024
Incrementan casos de violencia psicológica contra mujeres: Magistrado #Xalapa #Veracruz #México 
https://encuentroinformativo.com.mx/?p=60529",encuentroinformativo nov 9 2024 incrementan casos de violencia psicologica contra mujeres magistrado xalapa veracruz mexico,otro,0.2,veracruz,,Veracruz,estado,si,no,
