archivo_origen,numero_tabla,nombre_indicador,fuente,categoria,subcategoria,anio,valor
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2016,1653295.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2016,2024754.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,Física,Total,2016,2218384.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2016,1096722.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2016,1121662.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,Sexual,Total,2016,611192.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2016,302420.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2016,308772.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2016,13549.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2016,11002.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2016,2547.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2016,3678049.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2016,162243.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2016,373851.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2016,438122.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2016,491663.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2016,489554.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2016,464443.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2016,370070.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2016,881035.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2016,7068.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2016,7322490.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2016,255606.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2016,758840.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2016,883852.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2016,992229.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2016,1007271.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2016,911272.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2016,736799.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2016,1766411.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2016,10210.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2016,2218384.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2016,98492.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2016,197129.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2016,273771.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2016,280678.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2016,297632.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2016,267422.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2016,225526.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2016,575642.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2016,2092.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2016,611192.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2016,21191.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2016,47081.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2016,68124.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2016,82700.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2016,94745.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2016,83558.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2016,78269.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2016,134701.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2016,823.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Emocional,Total,2016,14434789.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Escolar,2016,587296.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2016,1313893.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Comunitaria,2016,3633425.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2016,3782923.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2016,10070034.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Económica,Total,2016,8149003.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2016,3498897.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2016,1439366.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2016,4368103.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Física,Total,2016,5935920.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Escolar,2016,475466.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2016,155479.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Comunitaria,2016,2105709.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2016,1312240.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2016,2819534.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Sexual,Total,2016,10807941.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Escolar,2016,810793.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2016,1317959.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Comunitaria,2016,9399160.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2016,528212.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2016,902287.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,Total,Total,2016,30751835.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,Casadas o unidas,Casadas o unidas,2016,17055360.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,"Divorciadas, separadas o viudas","Divorciadas, separadas o viudas",2016,6170736.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,Solteras,Solteras,2016,7525739.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2016,224220.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2016,35278.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,Total,Total,2021,7078704.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2021,1765517.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2021,5313187.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,Emocional,Total,2021,6242312.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2021,1536910.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2021,4705402.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,Económica,Total,2021,3102300.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2021,769333.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2021,2332967.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,Física,Total,2021,1858790.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2021,551144.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2021,1307646.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,Sexual,Total,2021,577663.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Rural,2021,153931.0
indicador1.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS CON AL MENOS UN INCIDENTE DE VIOLENCIA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR TIPO DE VIOLENCIA Y TAMAÑO DE LOCALIDAD,INMUJERES,nan,Urbana,2021,423732.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2021,21189.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2021,15213.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2021,5976.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2021,3102300.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2021,76354.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2021,246610.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2021,370593.0
